Unnamed: 0,레시피일련번호,조리순서,레시피제목,요리명,등록자ID,등록자명,조회수,추천수,스크랩수,요리방법별명,요리상황별명,요리재료별명,요리종류별명,요리소개,요리재료내용,요리인분명,요리난이도명,요리시간명,최초등록일시
384,6862329,"[조리순서]
1.연근은 적당한 두께로 썰어놓고 청양고추도 어슷하게 썰어놓고
2.간장, 설탕, 올리고당, 맛술을 넣고 고루 섞어줍니다
3.끓는 물에 연근을 데쳐서 헹군 후 물기를 빼줍니다
4.팬에 양념을 넣고 끓기 시작하면
5.연근과 고추를 넣고 국물이 연근에 다 스며들 때까지 졸여줍니다
6.연근조림을 접시에 담고 통깨를 뿌려주면 완성! 만들기 너무 쉽죠~ 모양은 동그란걸 찾기 힘들지만 먹는데는 전혀 지장이 없어요 ㅋㅋ 아이들이 먹기에는 반으로 자르거나 4등분 해서 만들어도 아주 좋답니다",쫀득한 연근조림맛있게하는법 간단해요,연근조림,sunwly,각설탕식구들,54244,42,958,조림,일상,채소류,밑반찬,?연근 사놓고는 잊고 있다가 봤더니 상하기 시작했더라고요 그래서 다듬고 보니 모양이 영~ 연근조림 맛은 좋은데 못난이 연근조림이라고 불러야 할 것 같아요 ㅋㅋ ? 연근조림은 생각보다 아주 간단해요 양념장에 졸이면 되는거라 누구나 쉽게 만들 수 있어요 밑반찬으로도 좋고 단짠단짠 맛있는게 젓가락질을 자꾸 하게 되는 쫀득한 연근조림이랍니다,[재료] 연근 2개| 청양고추 1개| 간장 4큰술| 설탕 2큰술| 올리고당 2큰술| 맛술 2큰술| ?물 4큰술| 통깨 약간,4인분,아무나,30분이내,20161208081353
385,6834164,"[조리순서]
1.옛날 당면, 표고버섯, 부추,당근, 파프리카, 양파, 마늘, 돼지고기,간장, 들기름, 참깨,목이버섯
2.목이버섯을 미리 불려놨습니다~잡채엔 목이버섯이 들어가야 더 맛날 것 같아서 준비 했답니다.^^
3.고기를 깨끗이 씻은 다음 간장, 식용유, 후추를 넣고 볶아줍니다.
4.후추를 넣어야 고기 냄새가 덜나기 때문이죠~^^
5.당근과 양파도 채를 썰어서 같이 볶아줍니다.
6.저는 한 번에 같이 볶아준답니다~ㅋㅋ
7.목이버섯도 살짝 볶아줍니다.
8.버섯이 커서 쫌 작게 잘라서 볶았답니다~^^
9.파프리카도 예쁘게 썰은 다음 볶아줬답니다.
10.파프리카는 향도 좋고 색깔도 예쁘고 영양분도 많아서 잡채에 정말 잘 어울리는 야채죠~^^
11.표고버섯도 채를 썰어서 간장과 식용유를 넣고 볶아줍니다.
12.살짝 볶아준 표고버섯입니다.
13.저는 잡채 할 때 항상 옛날 당면을 사용한답니다.옛날 당면은 면이 꼬들꼬들 혀서 잡채 맛이 일품이지요~^^
14.물을 끓인 다음 당면을 넣고 삶아 줍니다.당면은 너무 오래 삶으면 면이 너무 불어서 쫄깃한 면 맛이 없어진답니다.
15.당면을 집개로 건져서 손으로 눌러보면 면이 익었는지 알 수 있답니다.
16.다 익은 당면을 바구니에 붙고 차가운 물로 헹궈 줍니다.
17.그래야 더욱 쫄깃하기 때문이죠~^^
18.차가운 물로 헹궈준 당면을 바구니 넣고 물기를 빼줍니다.
19.깨끗이 씻어놓은 부추를 먹기 편하도록 자른 다음
20.끓는 물에 살짝 데쳐줍니다.
21.데친 다음 차가운 물에 헹궈준후 물기를 꼭~~~ 짜줍니다.
22.미리 볶아두었던 야채와 고기 마늘을 넣고 간장으로 간을 맞춘 다음
23.마지막으로 들기름을 넣고 버무려주면 잡채 완성입니다~^^",추석차례음식 단골메뉴 잡채만들기,잡채,leessim78,민a지a맘,17392,42,407,볶음,손님접대,기타,메인반찬,단골메뉴인 잡채를 만들어 봤습니다.  ?잡채는 여러 가지 재료들이 들어가 영양만점 음식인 것 같아요. 명절 때나 손님 초대하실 때 주로 올라오는 음식 중 하나죠~^^ ,[재료] 옛날 당면 500g| 표고버섯 6개| 부추 1/2단| 당근 1개| 파프리카 3개| 양파 2개| 마늘 4개| 돼지고기 1근| 간장 1/2종이컵 정도| 들기름 30ml| 참깨 적당히| 목이버섯 조금,6인분이상,아무나,60분이내,20150911224607
386,6836867,"[조리순서]
1.채소는 얇게 채 썰어놓고
2.돼지고기에 양념을 한 후, 표고버섯도 썰어 준비해 줍니다.
3.팬에 기름을 넣고 양파와 당근에 소금을 조금 뿌려서 숨이 죽지않게 살짝 볶아주고요.
4.파프리카도 소금을 조금 뿌려 숨이 죽지 않게 살짝 볶아줍니다.
5.돼지고기와 표고버섯을 같이 볶아 덜어놓고
6.그 팬에 삶아놓은 당면을 적당히 잘라 넣고 볶다가 위의 양념을 넣고 색이 나도록 섞어가며 볶아줍니다.
7.볶아놓은 채소와 버섯, 고기를 당면과 함께 고루 섞어주면 잡채 만들기 완성입니다.",잡채  언제 먹어도 맛있는 잡채,잡채,sunwly,각설탕식구들,12988,42,327,볶음,일상,기타,메인반찬,언제 먹어도 맛있는 잡채입니다.,[재료] 당면 500g| 양파 1개| 당근 1/2개| 파프리카 2가지 종류| 피팡 1개| 표고버섯| 돼지고기 300g [돼지고기 밑간] 간장 1큰술| 설탕 1큰술| 참기름 조금 [마늘 양념] 간장 6큰술| 설탕 2큰술| 소금 조금| 후춧가루 조금| 참기름 조금| 통깨 조금| 기름 조금,2인분,중급,30분이내,20151026083638
387,6838818,"[조리순서]
1.두부는 숭덩숭덩 썰고 감자와 양파, 대파도 큼직하게 썰어줍니다.
2.된장과 고춧가루도 준비해 줍니다. (된장은 집 된장과 시판된장을 섞어주었어요)
3.냄비에 미리 멸치다시물을 준비한 후 된장과 고춧가루를 풀고 끓기 시작하면 준비한 재료를 넣어줍니다.
4.보글보글 끓었으면 마지막에 두부를 넣고 한번 더 끓여줍니다.
5.된장찌개를 뚝배기에 덜어 담아주었어요. 감자만 익으면 되니 오래 끓이지 않아도 되고 탁하지 않게 끓이는게 더 시원하고 좋은 것 같아요.",구수한 된장찌개 끓이기,된장찌개,sunwly,각설탕식구들,15464,42,211,끓이기,일상,채소류,찌개,어젠 정말 춥더니 오늘은 추위가 조금 수그러든 것 같아요 요즘 같은 날씨엔 매일 따뜻한 국물 음식을 빼놓지 않고 끓이는데요 국이나 찌개가 사실 종류가 많지 않아서 집집마다 먹는건 비슷비슷하지 않을까 싶어요 구수한 된장찌개를 끓였는데 두부도 숭덩숭덩 썰어 넣어 부드러운 두부의 맛이 아주 좋더라고요~ 냉장고에 기본으로 들어있는 채소 몇 가지 넣고 부담 없이 끓인 된장찌개로 오늘도 밥 한술 떴답니다. ?애호박이나 버섯  해물 등을 추가해도 좋은데 된장찌개는 된장만 맛있으면 재료가 어떻든 다 맛있더라고요. 날도 추운데 아침저녁엔 이렇게 뜨끈하고 구수한 된장찌개가 제격이죠~ 두부를 좋아해서 듬뿍 넣었는데 제가 통 큰 스타일이라 잘게 썰기보다 큼직하게 썰은걸 더 좋아해서 요거 입에 쏙 넣으면 부들부들한 맛에 행복해진답니다. 행복이 별거 있나요~,[재료] 두부 1모| 감자 3개| 양파 1개| 대파 1대| 청양고추 2개| 마늘| 멸치다시물 [양념] 된장 300g| 고춧가루 2큰술,3인분,초급,30분이내,20151128075838
388,6849885,"[조리순서]
1.육수를 내준다 (집에 잇는 다시마, 북어, 멸치로 내줫음)
2.육수가 우러 나오면 양파 3/1개를 다져서 넣어준다
3.애호박도 넣어준다
4.애호박이 투명해질쯤 순두부를 넣어준다
5.새우젓 반술로 간을 해준다 (새우젓이 없을 시 간장이나 소금으로 간을 해준다)
6.계란을 풀어 다진파와 섞어준뒤
7.아기순두부찌개에 넣어주면 완성!!",초간단 아기순두부찌개 끓이는 법!!,순두부찌개,27602676,서자매맘,48825,42,1546,끓이기,일상,콩/견과류,찌개,처음으로 만들어보는 순두부..찌개...ㅎㅎ 생각외로 너무 초간단이라 앞으로 자주 끓일듯 싶어요 ㅎ ,[재료] 순두부 1봉| 양파 1/3개| 애호박 1/3개| 새우젓 1/2큰술| 다진파 조금| 계란 1개,5인분,아무나,10분이내,20160524204121
389,6846576,"[조리순서]
1.애호박을 깨끗하게 씻은후반달썰기를 해요..두껍지 않고, 그렇다고 너무 얇지 않게
2.썰어 놓은 애호박에 소금을 적당히 뿌려서..골고루 호박이 절여지도록 섞어 주어요.소금을 부족한 듯 뿌리세요..너무 짜게 되면 간 조절 하기가 어려워요.
3.10분정도 절여 놓으면..물이 생기면서..호박이 절여 진것을 알수가 있어요.
4.절여진 호박을 물기 꼭 짠후..볶아 줄 거예요.
5.참기름을 넉넉하게 넣고... 다진마늘을 볶아애호박과 잘 섞으며 볶아 주세요.(센불에서 하면 탈수도 있어요..중불)
6.간을 보아 조절하고, 애호박이 조금 덜 익었다 싶으면..완성... 그 열기로 조금더 익게 되더라구요.
7.너무 오랫동안 볶으면 호박이 아삭한 맛이 떨어져요.. 물커덩 거린답니다.참깨 뿌리면 완성..",간단한 나물 요리 애호박볶음,애호박볶음,psastar629,환갑을꿈꾸는아줌마,36956,42,1028,볶음,초스피드,채소류,밑반찬,애호박은 무기질과  비타민 A C 가 풍부해서  자주 식탁에 오르는데요..  씹히는 식감까지.. 좋은 애호박볶음...  다른 나물들과 고추장 푹 떠서 비빔밥 만들어 먹어도 좋은 반찬이지요..,[재료] 애호박 2개| 마늘 1숟가락| 참기름 3~4숟가락| 소금(중간소금or꽃소금) 1숟가락| 참깨 솔솔,4인분,아무나,30분이내,20160417132535
390,6851425,"[조리순서]
1.사진엔 감자가 참 많아 보이는데요 ~아이들이 캐온 감자다 보니 크기가 일정하지 안 터라고요 ㅎㅎ 감자는 큰 거 4개 정도의 양이라고 생각하심 될 것 같아요 ~
2.먼저 껍질을 제거 한 감자는 깍둑썰기로 먹기 좋게 썰어주시고 찬물에 20분 정도 담가 전분기를 제거해주세요 ~전분이 제거된 감자는 채에 받쳐 물기를 제거해주시고,
3.청양고추는 잘게 다져 주세요.
4.이제 분량의 양념(고춧가루 1큰술, 고추장 1.5큰술, 설탕 1큰술, 간장 4큰술, 다진마늘 1큰술)을 넣고 양념장을 만들어주시고요 ~
5.팬에 식용유 3큰술을 두르고 감자가 투명해 질 때까지 볶아주세요 감자가 어느 정도 투명해 지면 여기에 물 한 컵과 양념, 그리고 청양고추를 넣고 센 불에서 졸여주세요 ~양념이 적당히 졸여지면 불을 약하게 줄이고 팬의 뚜껑을 덮고 감자가 완벽하게 익을 때까지 졸여주세요 ~
6.다 졸여진 감자엔 올리고당 1큰술과 깨소금을 뿌려주시면 완성 ♡",어른입맛 저격 매콤한 감자조림 황금레시피,감자조림,gpal3510,꽃둥이,44684,42,742,조림,일상,채소류,밑반찬,간장으로 조린 감자가 물리신다면 ! 여름에 딱 어울리는 감자조림으로 매콤달달하게 ~ 매콤함이 입맛을 살려주네요 ~  ,[재료] 감자 大 4개| 청양고추 4개| 식용유 3큰술| 물 1컵(종이컵 계량)| 고춧가루 1큰술| 고추장 1.5큰술| 다진마늘 1큰술| 간장 4큰술| 설탕 1큰술| 올리고당 1큰술| 깨소금 적당량,3인분,초급,60분이내,20160622145334
391,6834086,"[조리순서]
1.절단육은 깨끗하게 씻어서 준비합니다.등 쪽 등뼈 사이사이에 핏물 이물질등을 잘 제거해야 잡내가 안나요.뜨거운물에 한번 데쳐서 사용하면 좋아요.
2.자작하게 물을 붓고 설탕을 2큰 술 넣고 끓여줍니다. 백선생은 3 큰술을 넣으셨지만..^^
3.야채는 감자, 양파, 당근을 넣었습니다.
4.설탕 넣은 닭이 한소끔 끓으면 당근, 감자, 양파를 넣고 센불에서 다시 한소끔 끓여줍니다.
5.간장 3큰 술 투하하고요.
6.다진 마늘은 한 큰술 투하합니다.
7.고춧가루는 3큰술 투하합니다.
8.이제 센불에서 가열차게 끓여줍니다.조리듯이..언제까지?감자랑 당근이 익을 때까지요.^^약 30분~40분 정도 소요됩니다.
9.닭 볶음탕 완성입니다.백선생은 청양고추와 대파를 송송 썰어서 마무리하셨던데 저희 집 고춧가루가 좀 매운지라 청양고추는 생략했습니닷.
10.대신 쪽파를 송송 썰어서 멋을 내봤어요.멋있쥬?^^닭볶음 탕 한가지 메뉴만 있어도 한끼 식사를 뚝딱~~남은 국물은 밥 볶아먹겠다고 버리지 말아달라는 1인이 있어서 국물은 킵 해두었답니다.^^",닭볶음탕 만드는법 집밥 백선생 레시피 따라하기,닭볶음탕,time1994,히로,17118,42,371,끓이기,손님접대,닭고기,국/탕,늘 하던 만드는법 아닌 집밥 백선생 레시피 따라하기 방법으로 만들어봤습니다. 쉽고 간단하면서도 맛있는 백선생 닭볶음탕 만드는법 따라해봤습니다.,[재료] 닭 중간 크기 1마리| 감자 2개| 양파 1개| 당근 약간| 쪽파 조금| 다진마늘 조금 [양념] 설탕 2큰술| 간장 3큰술| 고춧가루 3큰술,3인분,초급,30분이내,20150911020716
392,6879533,"[조리순서]
1.목이버섯은 물에 살짝 불려서 사용할꺼예요 물에 버섯을 한줌정도 넣어서 불려주세요
2.잡채용 고기에는 밑간을 살짝 했다가 볶아줄꺼예요 다진마늘, 간장, 참기름 1작은술씩 넣어주고 미림 2작은술, 후추 약간 넣어 20분정도 밑간해줬어요
3.부추, 양파, 당근, 파프리카등의 야채는 먹기좋은 크기로 잘라서 준비해주세요야채는 취향대로 준비하셔도 좋아요 :)
4.당면은 끓는물에 11분 삶아주는게 맛있는 잡채 만드는 포인트예요 !
5.당면이 삶아지는 동안에 부추를 제외한 나머지 야채와
6.고기를 후라이팬에 따로 볶아서 준비해주세요
7.당면은 11분이 지나면 바로 채에 걸러 찬물에 헹궈서 준비해주세요
8.그리고 바로 당면에 양념을 입혀줄껀데요 위에서 말씀드렸다 싶이 간장과 물엿은 1:2 비율로 넣어주시면 되요당면이나 야채의 양에 맞게 비율을 조정해주시면 되는데요저는 간장 10큰술, 물엿 20큰술 정도로 넣어줬어요
9.양념이 팔팔 끓어오르기 시작하면 준비해두었던 당면을 넣어주고
10.카놀라유를 4큰술 정도 둘러주세요 ~ 그래야 당면끼리 서로 달라붙지 않고 불지 않는다고 하더라구요 ~
11.그리고 센불로 양념이 졸아들때까지 저어가면서 당면에 색을 곱게 입혀주시면 된답니다 ~
12.당면의 양념이 어느정도 졸아들면 큰 양푼이나 그릇에 넣고 한김 식혀준다음 미리 준비해두었던 야채와 고기를 전부 넣고 골고루 맛있게 비벼주시면 된답니다 ~!!
13.저희 신랑은 당면을 그리 좋아하진 않아서 저는 당면보다 야채랑 고기를 더 많이 넣어줬는데요 이렇게 하니 훨씬 맛있게 잘 먹는것 같더라구요 ~",생생정보통 잡채 황금레시피 이거였네,잡채,80943821,엘린84,1880362,42,77293,볶음,일상,기타,메인반찬,신랑 생일날 생생정보통 잡채 레시피로 만들어봤어요 간단하면서도 맛있어서 배불리 잘먹었네요 ^^ http://blog.naver.com/qw3859,[재료] 당면 1줌반| 당근 약간| 파프리카 약간| 목이버섯 1줌| 양파 1/2개| 부추 약간| 잡채용 돼지고기 1줌 [고기밑간] 다진마늘 1작은술| 진간장 1작은술| 참기름 1작은술| 미림(맛술) 2작은술| 후추 약간 [잡채 양념] 간장 10큰술| 물엿(올리고당) 20큰술,4인분,아무나,30분이내,20171114100114
393,6865873,"[조리순서]
1.일단 껍질은 벗긴 감자를강판에 곱게 갈아 내려주세요.
2.곱게 갈은 감자에 물을 2cup 정도 넣고,체에 걸러 물기를 빼주세요.물기가 완전히 빠지기 위해15~20분에서 정도 기다려주세요.
3.체에 거른 감자물을 살살 버리다 보면접시 맨바닥에 감자 전분이가라 앉아 있는 걸 볼 수 있죠.이건 절대 버리시면 안 돼요!!이게 감자전의 주 포인트거든요.
4.체에 걸러진 감자가 수분이 많아너무 질척하면 안 되니깐,수저로 2~3번 정도 적당히 눌러주세요.
5.접시 바닥에 가라앉은 전분과물기를 살포시 뺀 감자를 넣고소금 3 꼬집을 넣고 잘 섞어주세요.
6.예열해놓은 프라이팬에식용유를 살짝 두르고양면을 노릇노릇하게 구워주기만 하면 요리 끝.약불",감자전  바삭쫄깃한 안주요리,감자전,38704968,가루씨,11283,41,258,부침,일상,채소류,밑반찬,지글지글하게 잘 구워져 바삭한 겉면과 쫄깃한 속의  맛을 그 자리에서 직접 드시면 분명 감자만 넣어다고 믿기지 않을 정도의 담백한 맛을 자랑한답니다.,[재료] 감자 1개| 소금 3꼬집 [소스] 간장 3T| 식초 1T| 청양고추 조금,1인분,초급,30분이내,20170225150059
